"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Performance Evaluation of the Metadata-Driven MASi Research Data Management Repository Service","R. Grunzke; V. Hartmann; T. Jejkal; H. Kollai; C. Dressler; J. Dolhoff; J. Stanek; H. Herold; A. Hoffmann; R. Müller-Pfefferkorn; T. Schrade; S. Herres-Pawlis; G. Meinel; W. E. Nagel","Center for Information Services and High Performance Computing, Technische Universität Dresden, Dresden, Germany; Center for Information Services and High Performance Computing, Technische Universität Dresden, Dresden, Germany; Center for Information Services and High Performance Computing, Technische Universität Dresden, Dresden, Germany; Institute for Data Processing and Electronics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Institute for Data Processing and Electronics, Karlsruhe Institute of Technology, Karlsruhe, Germany; Monitoring of Settlement and Open Space Development, Institute of Ecological and Regional Development, Dresden, Germany; Monitoring of Settlement and Open Space Development, Institute of Ecological and Regional Development, Dresden, Germany; Monitoring of Settlement and Open Space Development, Institute of Ecological and Regional Development, Dresden, Germany; Digitale Akademie, Akademie der Wissenschaften und Literatur Mainz, Mainz, Germany; Digitale Akademie, Akademie der Wissenschaften und Literatur Mainz, Mainz, Germany; Digitale Akademie, Akademie der Wissenschaften und Literatur Mainz, Mainz, Germany; Institut für Anorganische Chemie, Technische Hochschule Aachen, Aachen, Germany; Institut für Anorganische Chemie, Technische Hochschule Aachen, Aachen, Germany; Institut für Anorganische Chemie, Technische Hochschule Aachen, Aachen, Germany","2018 26th Euromicro International Conference on Parallel, Distributed and Network-based Processing (PDP)","7 Jun 2018","2018","","","334","338","Research data is increasingly important in order to gain insights from scientific data. To optimally foster this, the management of research data is required to be usable, customizable and fast. We enable this by building up the MASi research data management repository service, based on the KIT DM framework. The aim is on utilizing a single repository instance to serve multiple arbitrary community use cases. Due to their diverse data characteristics the performance of the MASi service has to be fitting across the different cases. We evaluate the performance along three initial heterogeneous use cases. Various aspects are investigated; First, the object insertion and query performance of the database along the object fill level. Second and third, the ingest and download performance of digital objects using real-life data sets. Highly favorable performance characteristics are shown.","2377-5750","978-1-5386-4975-6","10.1109/PDP2018.2018.00059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8374482","Research Data Management;Repository;Performance","Databases;Metadata;Bandwidth;Bars;XML;Performance evaluation;Standards","","","","13","IEEE","7 Jun 2018","21-23 March 2018","21-23 March 2018","IEEE","IEEE Conferences"
"GalaxyQ: A Platform for Reproducible and Provenance-Driven Hybrid Quantum-Classical Scientific Workflows","B. Raubenolt; D. Blankenberg","Cleveland Clinic, Cleveland, Ohio, USA; Cleveland Clinic, Cleveland, Ohio, USA",2025 IEEE International Conference on Quantum Computing and Engineering (QCE),"1 Dec 2025","2025","02","","264","267","Quantum computing has the potential to reshape scientific research in areas like materials science, chemistry, biology, and more. But many researchers still face hurdles, especially when trying to integrate quantum tools into existing analysis pipelines. In this paper, we explore how the Galaxy Project, a platform known for enabling reproducible computational research, can be extended to support hybrid quantum-classical workflows. By combining Galaxy's user-friendly, provenance-aware environment with quantum programming tools, we offer scientists a practical way to build and share workflows that include both quantum and classical components. This GalaxyQ approach lowers the entry barrier for quantum computing and promotes transparency, collaboration, and reproducibility in scientific computing.","","979-8-3315-5736-2","10.1109/QCE65121.2025.10331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11249900","quantum computing;software and dataset integration;workflow management system;collaborative workbench","Technological innovation;Materials science and technology;Quantum computing;Scientific computing;Pipelines;Collaboration;Programming;Reproducibility of results;Software tools;Faces","","","","11","IEEE","1 Dec 2025","30 Aug.-5 Sept. 2025","30 Aug.-5 Sept. 2025","IEEE","IEEE Conferences"
"Decentralized Provenance Metadata Registries for Asset-Referenced Tokens","T. Hardjono; D. Avrilionis","Massachusetts Institute of Technology and Numeraire Future Trends, Cambridge, MA, USA; Compellio SA., Luxembourg, EU",2025 IEEE International Conference on Blockchain and Cryptocurrency (ICBC),"7 Oct 2025","2025","","","1","6","The recent EU regulation on Markets in Crypto Assets Regulation (MiCA) represents significant progress in establishing a multi-jurisdiction framework for crypto-assets that will enable the greater participation of consumers in the digital assets industry. One type of token recognized by MiCA is the asset-referenced token, where the value-bearing physical asset being referenced by the token is external to the token. We discuss several design considerations for the on-chain and off- chain metadata for the asset-referenced token that represents physical real-world assets. The EU Data Spaces provides an interesting data management framework for the off-chain metadata underpinning the MiCA asset-referenced tokens, including asset definition schemas, asset profiles, digitized asset records, and tokenized asset records. The Web3 decentralized registries for assets-related metadata should be a promising application of the data spaces framework in the EU.","2832-8906","979-8-3315-4135-4","10.1109/ICBC64466.2025.11185100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11185100","Blockchain interoperability;standardization;asset metadata;asset schemas;data spaces","Industries;Bridges;Smart contracts;Standardization;Metadata;Regulation;Blockchains;Cryptocurrency;Interoperability","","","","11","IEEE","7 Oct 2025","2-6 June 2025","2-6 June 2025","IEEE","IEEE Conferences"
"Research on the Construction of Science and Technology Resource Big Data Management Platform Model Based on IPFS","S. Yang; Y. Liu; J. Meng; B. Li","Key Laboratory of Scientific & Technical Evaluation and Monitoring of Gansu, Institute of Scientific & Technical Information of Gansu, Gansu, China; Key Laboratory of Scientific & Technical Evaluation and Monitoring of Gansu, Institute of Scientific & Technical Information of Gansu, Gansu, China; Key Laboratory of Scientific & Technical Evaluation and Monitoring of Gansu, Institute of Scientific & Technical Information of Gansu, Gansu, China; College of Finance and Economics of Gansu Agricultural University, Gansu, China",2025 IEEE 12th Joint International Information Technology and Artificial Intelligence Conference (ITAIC),"18 Sep 2025","2025","12","","133","136","Analyzing the current problems in the management of technology resource big data, utilizing the unique advantages of decentralization and immutability of blockchain, and leveraging IPFS distributed large capacity storage technology, a technology resource big data management platform model based on blockchain and IPFS is proposed. The overall architecture, research coin model, functional modules, and smart contracts of the platform were designed in detail, and the Fabric consortium chain and IPFS private cluster were built to verify the scientificity and effectiveness of the platform model, providing new theoretical basis and technical route for the management of big data in technology resources.","2693-2865","979-8-3315-3128-7","10.1109/ITAIC64559.2025.11163217","Natural Science Foundation of Gansu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11163217","Science and Technology Resource;Big Data;IPFS;Blockchain","Analytical models;Reviews;Prevention and mitigation;Smart contracts;Management information systems;Big Data;Data models;Fabrics;Blockchains;Information technology","","","","11","IEEE","18 Sep 2025","23-25 May 2025","23-25 May 2025","IEEE","IEEE Conferences"
"Implementation of a Decentralised Platform for Digital File Verification and Sharing using Solana Blockchain and IPFS","A. Goel; M. Jain; R. Kayalvizhi","Department of Networking and Communications, SRM Institute of Science and Technology, Chennai, India; Department of Networking and Communications, SRM Institute of Science and Technology, Chennai, India; Department of Networking and Communications, SRM Institute of Science and Technology, Chennai, India",2024 4th International Conference on Pervasive Computing and Social Networking (ICPCSN),"30 Jul 2024","2024","","","625","631","In recent years, the usage of digital files has increased and therefore data theft has also increased. Traditional centralized platforms often suffer from vulnerabilities such as single points of failure and lack of transparency. In response, decentralized technologies such as Interplanetary File System (IPFS) and blockchain have emerged as promising solutions. This research study presents a novel decentralized platform built upon the Solana blockchain and IPFS, designed to address the shortcomings of centralized systems. The proposed platform uses the transparency and immutability of the Solana blockchain network to provide a secure ledger for file verification. In addition to verification, the platform facilitates seamless sharing of digital files among users through IPFS, a distributed file system. By utilizing IPFS’s decentralized architecture, data is stored across a chain of nodes, eliminating a single centralized server. It not only enhances data resilience and availability but also mitigates the risk of censorship and data manipulation. This paper proposes using Solana blockchain instead of traditional Ethereum blockchain for better scalability because Solana supports more than 2000 TPS (transaction per second) and reduced network fee.","","979-8-3503-8634-9","10.1109/ICPCSN62568.2024.00104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10607683","Blockchain;File Sharing;Solana;Smart Contracts;Inter Planetary File Storage","Pervasive computing;Social networking (online);File systems;Scalability;Smart contracts;Blockchains;InterPlanetary File System","","1","","13","IEEE","30 Jul 2024","3-4 May 2024","3-4 May 2024","IEEE","IEEE Conferences"
"Reconfigurable Metadata Schemas with Multivalued Elements: Towards Educational Repository Management Through Formal Grammars on the Clavy Platform","J. Gayoso-Cabada; M. Gómez-Albarrán; J. -L. Sierra","Escuela Técnica Superior de Ingeniería de Sistemas Informáticos, Universidad Politécnica de Madrid, Madrid, España; Facultad de Informática, Universidad Complutense de Madrid, Madrid, España; Facultad de Informática, Universidad Complutense de Madrid, Madrid, España",2023 International Symposium on Computers in Education (SIIE),"8 Feb 2024","2023","","","1","6","Clavy is an experimental platform for managing learning object repositories that allows defining metadata schemas specific to each educational domain and even to each repository. Additionally, Clavy enables dynamic reconfiguration of these schemas to modify the way learning objects are explored and visualized. In this paper, we motivate and detail the evolution undergone by Clavy metadata schema model to support multivalued descriptive elements. Furthermore, we characterize this extension as a restricted type of grammatical formalism, opening the possibility of using more general grammars to organize repository contents.","2476-2172","979-8-3503-2931-5","10.1109/SIIE59826.2023.10423690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10423690","","Computers;Visualization;Education;Metadata;Grammar","","1","","15","IEEE","8 Feb 2024","16-18 Nov. 2023","16-18 Nov. 2023","IEEE","IEEE Conferences"
"A Blockchain Based Credential Verification System using IPFS","S. K. Ambast; T. A. Sumesh","Department of Computer Science and Engineering, National Institute of Technology Calicut, Kozhikode, India; Department of Computer Science and Engineering, National Institute of Technology Calicut, Kozhikode, India",2022 IEEE 19th India Council International Conference (INDICON),"16 Feb 2023","2022","","","1","5","Blockchain is one of the most emerging technology in the present IT world. It powers some highly monetized cryptocurrencies like Bitcoin, Ethereum, and many more. The uses of blockchain are not just limited to cryptocurrencies; researchers are working to implement real-world applications using blockchain. Blockchain has shown potential use cases in many domains like IoT, Logistics, Healthcare, E-commerce, Finance, and Security. Blockchain’s fundamental properties, like its decentralized nature, immutable architecture, transparent behaviour, and security, are the main reason behind its immense popularity. In this paper, a blockchain-based educational credential verification system is proposed, independent of credentials format and size, that uses the power of blockchain to provide a secure, decentralized interface to process, store and verify students’ academic credentials. The proposed solution can also deal with any archived credential with any well-known digital format like PDF, DOCX, JPG, PNG, etc.","2325-9418","978-1-6654-7350-7","10.1109/INDICON56171.2022.10039743","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10039743","IPFS;Blockchain;Smart-Contracts;PoW;PoA","Costs;Finance;Medical services;Bitcoin;Throughput;Portable document format;Blockchains","","12","","31","IEEE","16 Feb 2023","24-26 Nov. 2022","24-26 Nov. 2022","IEEE","IEEE Conferences"
"Performance Analysis of E-Certificate Generation and Verification using Blockchain and IPFS","M. K. Pawar; P. Patil; R. Sawhney; P. Gumathanavar; S. Hegde; K. Maremmagol","School Of Computer Science and Engg, KLE Technological University, Hubballi, India; Master Of Computer Applications Dept., KLE Technological University, Hubballi, India; School Of Computer Science and Engg, KLE Technological University, Hubballi, India; School Of Computer Science and Engg, KLE Technological University, Hubballi, India; School Of Computer Science and Engg, KLE Technological University, Hubballi, India; School Of Computer Science and Engg, KLE Technological University, Hubballi, India",2022 International Conference on Inventive Computation Technologies (ICICT),"16 Aug 2022","2022","","","345","350","From many years to the present, people have used strong copies of degree certificates as proof of graduation. But in recent days, due to advanced technology, these certificates have been forged. As a result, undeserving people get job opportunities, which tarnish the image of these paper certificates. Therefore, overcoming such certification problems using blockchain technology is encouraged. Blockchain is a system of storing information that makes it difficult or impossible to repair, hack a system, ad save paper costs. With the help of the blockchain, an anti-forge, fixed, electronic-certified electronic certificate is produced. Students will not be able to manipulate the content of e certificates. The function of this system is that: a computer file (e-file) of the certificate i.e. The institution produces the electronic certificate At the same time, that student's record is kept in blockchain blocks using hash values. The hash value is generated from the interplanetary file system (IPFS) network. Accompanying electronic certificate, associated unique serial number (unique id) were also given to the applicant. The searching system (e.g. The Company the applicant applied for) can verify the authenticity of the electronic file using a unique hash value based on the data stored in the blockchain. The proposed method improves the performance concerning storage and speed.","2767-7788","978-1-6654-0837-0","10.1109/ICICT54344.2022.9850830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9850830","Blockchain;Interplanetary File System(IPFS);Electronic-certificate;storage;speed;scalability;hash value","Industries;Costs;File systems;Scalability;Maintenance engineering;Blockchains;Performance analysis","","7","","21","IEEE","16 Aug 2022","20-22 July 2022","20-22 July 2022","IEEE","IEEE Conferences"
"Experimental Platform Measuring Semantic Information and Semantic Heterogeneous Data Compression","N. Petkov; N. Christoff; A. Manolova; K. Tonchev; V. Poulkov","Faculty of Telecommunications, Technical Univerity of Sofia, Sofia, Bulgaria; Faculty of Telecommunications, Technical Univerity of Sofia, Sofia, Bulgaria; Faculty of Telecommunications, Technical Univerity of Sofia, Sofia, Bulgaria; Faculty of Telecommunications, Technical Univerity of Sofia, Sofia, Bulgaria; Faculty of Telecommunications, Technical Univerity of Sofia, Sofia, Bulgaria","2023 Joint International Conference on Digital Arts, Media and Technology with ECTI Northern Section Conference on Electrical, Electronics, Computer and Telecommunications Engineering (ECTI DAMT & NCON)","8 Jun 2023","2023","","","258","263","The use of semantic information necessitates a quantitative assessment of the information in general. This article will provide an overview and analysis of the present state of semantic information measurement as methods and algorithms for semantic data reduction. We propose an algorithm combining initial information classification, knowledge enrichment through keywords, identification of potential semantic correlations between them, and semantic information extraction.","2768-4644","979-8-3503-9654-6","10.1109/ECTIDAMTNCON57770.2023.10139645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10139645","semantic information;measuring of semantic information;semantic data compression","Correlation;Semantics;Data compression;Information retrieval;Classification algorithms","","","","10","IEEE","8 Jun 2023","22-25 March 2023","22-25 March 2023","IEEE","IEEE Conferences"
"Geospatial Blockchain Based Data Management of Decentralized Energy Trading System","P. Sharma; R. Senapati; A. Swetapadma","Kalinga Institute of Industrial Technology, Bhubaneswar, Odisha; Kalinga Institute of Industrial Technology, Bhubaneswar, Odisha; Kalinga Institute of Industrial Technology, Bhubaneswar, Odisha",2023 IEEE 3rd International Conference on Sustainable Energy and Future Electric Transportation (SEFET),"20 Sep 2023","2023","","","1","5","The paper proposes a geospatial based blockchain method to efficiently manage and transmit the critical smart meter data to cloud server. The method divides the grid into several edges based on geospatial classification. Each edge comprises a local storage unit to store the smart meter data temporarily for processing and calculation of other functionality in the grid. These edges comprise a unique blockchain to manage the smart meter data. These actual data are divided into shard of data and each data has its unique hashed ID. Based on these IDs the data is transmitted and verified under cloud server. With the identification of data ambiguity, the shard is reinitialized. This eliminates latency and inefficiency. Further the verified data are removed from a local edge storage device and the verified data block is freed from the geospatial blockchain ledger to resolve the data storage issue.","","979-8-3503-1997-2","10.1109/SeFeT57834.2023.10244813","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10244813","Blockchain;Data portability;Data Management System;Demand Side Management;Energy Trading System;Geospatial Blockchain;IoT Devices;Microgrid","Energy resolution;Transportation;Memory;Smart meters;Data models;Blockchains;Geospatial analysis","","1","","15","IEEE","20 Sep 2023","9-12 Aug. 2023","9-12 Aug. 2023","IEEE","IEEE Conferences"
"Decentralized Phasor Measurement Unit Data Management on the Ethereum Blockchain","R. Soni; M. K. Thukral; N. Kanwar","Electrical Engineering Department, Manipal University Jaipur, Jaipur, INDIA; Electrical Engineering Department, Manipal University Jaipur, Jaipur, INDIA; Electrical Engineering Department, Manipal University Jaipur, Jaipur, INDIA","2024 IEEE Third International Conference on Power Electronics, Intelligent Control and Energy Systems (ICPEICES)","23 Oct 2024","2024","","","508","513","PMU Contract is a Solidity-based smart contract implemented on the Ethereum blockchain that aims to simplify the decentralized management of Phasor Measurement Unit (PMU) data. Solidity., which is tailored for smart contract creation., is the core of this novel solution. PMUs are critical in monitoring electrical characteristics in power systems., and PMU Contract creates a safe and transparent environment for the smooth recording., registration., and retrieval of PMU data. This contract., with its strong foundation., helps to the integrity and accessibility of critical information in the ever-changing context of power system management. The proposed work concentrated on smart contracts used for power trading or microgrid applications since they affect not only financial losses but also the operational integrity of smart grids., making this research crucial. Also proposed smart contract provides the foundation for keeping and retrieving PMU data on the Ethereum blockchain., guaranteeing that only registered PMUs can record data. It also promotes openness by allowing anybody to query the recorded data for a particular PMU. The smart contract test scenario given here exhibits resilience in data recording., security measures., and historical data retrieval. The theoretical approach used in building and testing the contract is consistent with the Ethereum blockchain's core concepts of decentralized and transparent data management.","","979-8-3503-8719-3","10.1109/ICPEICES62430.2024.10719177","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10719177","Smart Contract;PMU;Solidity;Ethereum Blockchain;Geospatial Integration;Data Security","Power measurement;Power system management;Smart contracts;Power system stability;Phasor measurement units;Recording;Smart grids;Security;Testing;Resilience","","","","24","IEEE","23 Oct 2024","26-28 April 2024","26-28 April 2024","IEEE","IEEE Conferences"
"Secured and Decentralized Diabetes Data Management Using Blockchain and Federated Learning","J. Eda; K. Khalil","Department of Electrical and Computer Engineering, University of Mississippi, Mississippi, USA; Department of Electrical and Computer Engineering, University of Mississippi, Mississippi, USA","2025 3rd International Conference on Artificial Intelligence, Blockchain, and Internet of Things (AIBThings)","19 Dec 2025","2025","","","1","5","This paper presents a blockchain-enhanced federated learning system for secure diabetes data management across healthcare institutions. The system combines Hyperledger Fabric blockchain with federated learning to enable collaborative model training without sharing sensitive patient data. Smart contracts manage participant registration, gradient verification, and incentive distribution while maintaining data privacy through differential privacy mechanisms. Experimental results on three real-world datasets demonstrate that our approach achieves performance within 1.5% of centralized methods while reducing communication costs by $\mathbf{3 2} \boldsymbol{\%}$ and maintaining robustness against attacks from up to 20% malicious participants.","","979-8-3315-8856-4","10.1109/AIBThings66987.2025.11296214","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11296214","Blockchain;Federated Learning;Diabetes Mellitus;Electronic Health Records;Privacy-Preserving AI;Healthcare Data Privacy;Smart Contracts;Hyperledger Fabric;Differential Privacy","Training;Privacy;Differential privacy;Federated learning;Smart contracts;Collaboration;Medical services;Robustness;Diabetes;Blockchains","","","","26","IEEE","19 Dec 2025","6-7 Sept. 2025","6-7 Sept. 2025","IEEE","IEEE Conferences"
"Speech Emotion Recognition Adapted to Multimodal Semantic Repositories","N. Vryzas; L. Vrysis; R. Kotsakis; C. Dimoulas","Multidisciplinary Media & Mediated Communication Research Group (M3C), Aristotle University of Thessaloniki, Thessaloniki, Greece; Multidisciplinary Media & Mediated Communication Research Group (M3C), Aristotle University of Thessaloniki, Thessaloniki, Greece; Multidisciplinary Media & Mediated Communication Research Group (M3C), Aristotle University of Thessaloniki, Thessaloniki, Greece; Multidisciplinary Media & Mediated Communication Research Group (M3C), Aristotle University of Thessaloniki, Thessaloniki, Greece",2018 13th International Workshop on Semantic and Social Media Adaptation and Personalization (SMAP),"21 Oct 2018","2018","","","31","35","Speech emotion is an important paralinguistic element of speech communication, which undoubtedly involves high level of subjectivity, without concrete modeling of the implicated emotional states. Specifically, sentimental expression varies in great proportions among different spoken languages and persons. The current work is focused on the investigation of emotional states discrimination potentials, in an adaptive/personalized approach, aiming at the creation of an effective multimodal speech emotion recognition service. In this context, an emotional speech ground truth database is formulated, containing semantically/ emotionally ""loaded"" utterances of a certain speaker in five basic sentiments. In the conducted experiments several classification algorithms are implemented and compared to the results of a generalized/ augmented multi-speaker emotional speech database. Furthermore, an audio-based application is designed for real time sentiment identification, while utilizing speech recording tools combined with camera and a Speech-to-Text modules. The audio, video and text files for every spoken utterance are labeled and stored via a user-friendly and functional GUI, for the subsequent augmentation of the personalized database.","","978-1-5386-8225-8","10.1109/SMAP.2018.8501881","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8501881","speech emotion recognition;affective computing;crowdsourcing","Databases;Emotion recognition;Speech recognition;Feature extraction;Social network services;Broadcasting;Semantics","","14","","15","IEEE","21 Oct 2018","6-7 Sept. 2018","6-7 Sept. 2018","IEEE","IEEE Conferences"
